City,Contract,is_payment_recurring,Tenure Months,Tech Support,Online Security,Internet Service,Payment Method,Online Backup,Device Protection,Dependents,Streaming TV,Streaming Movies,is_payment_automatic,Monthly Charges,Paperless Billing,additional_services,Senior Citizen,Partner,CLTV
0.25420700185789036,0.028169014084507043,0,0.375,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.18595679012345678,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,0,0.023383084577114438,0,0.0,0,0,0.2048032021347565
0.30753343055156396,0.41306467338316544,1,0.013888888888888888,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.5502487562189055,1,0.0,1,1,0.5261285301311986
0.2671474510941828,0.09991386735572783,0,0.25,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1544,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,1,0.01791044776119402,0,0.0,0,1,0.545919501890149
0.27615062760855974,0.41306467338316544,1,0.125,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.5830845771144277,1,0.0,0,0,0.6295307983099843
0.3023541358792772,0.09991386735572783,0,0.736111111111111,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.18595679012345678,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.8164179104477611,1,0.5,0,0,0.750277963086502
0.29620240557440924,0.41306467338316544,1,0.40277777777777773,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.1540383014154871,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.8014925373134327,1,0.5,0,0,0.573048699132755
0.3647422556755289,0.41306467338316544,1,0.3611111111111111,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.3784114052953157,0,0.2878716375648891,0.3230008984725966,0,0.6716417910447761,1,0.25,0,0,0.26128530131198574
0.23427035802357088,0.41306467338316544,1,0.736111111111111,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.18595679012345678,0.20967741935483872,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.6203980099502486,1,0.5,0,0,0.9139426284189458
0.2188763616461079,0.41306467338316544,1,0.611111111111111,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.3230008984725966,0,0.7059701492537314,1,0.25,1,1,0.2050255726039582
0.296711988136346,0.028169014084507043,0,0.75,0.13923267326732675,0.1415929203539823,0.40854911631730373,0.1544,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.9104477611940299,0,1.0,0,1,0.949744273960418
0.20852758700124258,0.028169014084507043,0,0.3194444444444444,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.1544,0.3815950920245399,0.21286610878661089,1,0.2878716375648891,0.3230008984725966,1,0.5860696517412936,1,0.75,0,1,0.12652879697576164
0.24501269176251383,0.028169014084507043,0,1.0,0.13923267326732675,0.3992818671454219,0.1768355739400207,0.1544,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.6800995024875621,0,0.75,0,0,0.5619301756726707
0.3333297797265236,0.41306467338316544,1,0.25,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.1544,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.5736318407960199,1,0.25,0,0,0.5926173004225037
0.29620240557440924,0.028169014084507043,0,0.041666666666666664,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.18595679012345678,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,0,0.08109452736318407,1,0.0,0,0,0.5141205247943073
0.21221159814137147,0.41306467338316544,1,0.06944444444444445,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.1540383014154871,0.3815950920245399,0.3784114052953157,1,0.32295373665480426,0.3230008984725966,1,0.5144278606965175,0,0.0,0,1,0.41071825661552147
0.21221159814137147,0.028169014084507043,0,0.9444444444444444,0.13923267326732675,0.1415929203539823,0.40854911631730373,0.1544,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.9616915422885571,0,1.0,0,1,0.8403380031131864
0.25348877377695633,0.028169014084507043,0,0.986111111111111,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.1540383014154871,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.3230008984725966,1,0.5880597014925373,0,1.0,0,0,0.6321992439404047
0.3333297797265236,0.028169014084507043,0,0.5694444444444444,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.1544,0.20967741935483872,0.3784114052953157,0,0.2878716375648891,0.288183092013078,1,0.8014925373134327,1,0.5,0,0,0.796308650211252
0.29620240557440924,0.09991386735572783,0,0.1111111111111111,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.18595679012345678,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,0,0.061194029850746234,0,0.0,0,1,0.005559261730042231
0.21565902939967121,0.41306467338316544,1,0.8333333333333333,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,1,0.32295373665480426,0.3230008984725966,0,0.6238805970149254,1,0.25,1,1,0.9364020458083167
0.2592498538541025,0.09991386735572783,0,0.9722222222222222,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.21286610878661089,1,0.2878716375648891,0.288183092013078,0,0.8920398009950249,1,0.75,1,1,0.8663553480097843
0.3381978092909281,0.41306467338316544,1,0.7222222222222222,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.8552238805970148,1,0.5,1,1,0.81054036024016
0.2642081641070542,0.028169014084507043,0,0.9722222222222222,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1544,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,1,0.015422885572139305,0,0.0,0,1,0.55525906159662
0.27460525872317915,0.41306467338316544,1,0.25,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.288183092013078,0,0.7149253731343282,1,0.25,0,0,0.5018901489882144
0.21221159814137147,0.028169014084507043,0,0.986111111111111,0.13923267326732675,0.3992818671454219,0.1768355739400207,0.1540383014154871,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.6213930348258706,1,0.75,0,1,0.8036468756949076
0.3333297797265236,0.41306467338316544,1,0.1388888888888889,0.13923267326732675,0.3992818671454219,0.1768355739400207,0.4380434782608696,0.3815950920245399,0.21286610878661089,0,0.32295373665480426,0.3230008984725966,0,0.35820895522388063,0,0.5,0,0,0.055592617300422476
0.2705408232331687,0.41306467338316544,1,0.15277777777777776,0.4038531443111596,0.1415929203539823,0.1768355739400207,0.1544,0.3815950920245399,0.3784114052953157,1,0.32295373665480426,0.3230008984725966,1,0.32587064676616917,0,0.25,0,1,0.8392261507671781
0.29620240557440924,0.09991386735572783,0,0.7638888888888888,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.288183092013078,0,0.7611940298507462,1,0.25,0,1,0.8934845452523903
0.27167919500762006,0.028169014084507043,0,0.986111111111111,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1544,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,1,0.02238805970149252,0,0.0,0,1,0.6533244385145651
0.2699289325359908,0.028169014084507043,0,0.986111111111111,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1544,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,1,0.06567164179104479,0,0.0,1,1,0.5256837891927952
0.2671474510941828,0.41306467338316544,1,0.013888888888888888,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.5099502487562189,1,0.0,0,0,0.30286857905270176
0.24501269176251383,0.41306467338316544,1,0.013888888888888888,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1544,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,1,0.020398009950248763,1,0.0,0,1,0.4918834778741383
0.21221159814137147,0.09991386735572783,0,0.5,0.4038531443111596,0.1415929203539823,0.1768355739400207,0.18595679012345678,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.36019900497512436,0,0.25,0,0,0.5468089837669556
0.27460525872317915,0.41306467338316544,1,0.5833333333333333,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.21286610878661089,1,0.2878716375648891,0.288183092013078,0,0.7353233830845771,1,0.25,0,1,0.8214365132310428
0.2705408232331687,0.41306467338316544,1,0.5277777777777778,0.13923267326732675,0.3992818671454219,0.1768355739400207,0.1540383014154871,0.20967741935483872,0.3784114052953157,0,0.32295373665480426,0.288183092013078,1,0.49651741293532337,0,0.5,0,0,0.3042028018679119
0.2508493790263051,0.41306467338316544,1,0.2777777777777778,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.18595679012345678,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,0,0.020895522388059695,0,0.0,0,1,0.11541027351567706
0.24501269176251383,0.028169014084507043,0,0.9444444444444444,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.4380434782608696,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.7308457711442786,1,1.0,0,1,0.46920169001556594
0.31798290128505635,0.41306467338316544,1,0.1111111111111111,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.1544,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.3230008984725966,1,0.6154228855721392,1,0.0,0,0,0.682232599510785
0.2699289325359908,0.09991386735572783,0,0.5694444444444444,0.4038531443111596,0.1415929203539823,0.1768355739400207,0.18595679012345678,0.20967741935483872,0.21286610878661089,1,0.2878716375648891,0.3230008984725966,0,0.5169154228855721,0,0.75,0,0,0.7476095174560817
0.2188763616461079,0.41306467338316544,1,0.2638888888888889,0.4038531443111596,0.3992818671454219,0.1768355739400207,0.18595679012345678,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.2651741293532338,0,0.0,0,1,0.8536802312652878
0.27460525872317915,0.09991386735572783,0,0.5277777777777778,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1540383014154871,0.07295081967213114,0.07295081967213114,1,0.07295081967213114,0.07295081967213114,1,0.013432835820895522,0,0.0,0,1,0.5826106293084277
0.2671474510941828,0.09991386735572783,0,0.8333333333333333,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.3784114052953157,0,0.2878716375648891,0.288183092013078,0,0.7577114427860697,1,0.25,0,1,0.664220591505448
0.29620240557440924,0.41306467338316544,1,0.09722222222222221,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.3230008984725966,0,0.718407960199005,1,0.25,0,0,0.7456081832332666
0.21565902939967121,0.09991386735572783,0,0.6527777777777778,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1540383014154871,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,1,0.02288557213930348,0,0.0,0,0,0.2913053146542139
0.2671474510941828,0.028169014084507043,0,0.8888888888888888,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.1540383014154871,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.917910447761194,1,0.75,0,0,0.8261062930842784
0.2188763616461079,0.41306467338316544,1,0.4305555555555555,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.1540383014154871,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.5502487562189055,1,0.25,1,0,0.012008005336891281
0.21221159814137147,0.09991386735572783,0,0.8888888888888888,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.1544,0.20967741935483872,0.21286610878661089,0,0.32295373665480426,0.288183092013078,1,0.7835820895522387,0,0.75,1,1,0.45585946186346454
0.25420700185789036,0.09991386735572783,0,0.40277777777777773,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.4380434782608696,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,0,0.01741293532338306,0,0.0,0,1,0.3995997331554369
0.2249515519616921,0.028169014084507043,0,1.0,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.1544,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,1,0.7338308457711442,0,1.0,0,1,0.9853235490326884
0.30515969358902095,0.41306467338316544,1,0.013888888888888888,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,0,0.5124378109452736,1,0.0,1,0,0.6791194129419613
0.21565902939967121,0.09991386735572783,0,0.8333333333333333,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.18595679012345678,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.6044776119402985,0,0.75,0,0,0.6235267956415387
0.21565902939967121,0.41306467338316544,1,0.6388888888888888,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.1544,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.5427860696517413,0,0.0,0,0,0.14209472981987986
0.2671474510941828,0.09991386735572783,0,0.5833333333333333,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.1540383014154871,0.3815950920245399,0.3784114052953157,1,0.32295373665480426,0.288183092013078,1,0.4522388059701493,0,0.5,0,1,0.3915943962641761
0.2249515519616921,0.41306467338316544,1,0.013888888888888888,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.288183092013078,0,0.7194029850746269,0,0.0,0,0,0.1387591727818545
0.2671474510941828,0.41306467338316544,1,0.027777777777777776,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.3230008984725966,0,0.6696517412935323,1,0.0,1,0,0.7802979764287301
0.3333297797265236,0.41306467338316544,1,0.1388888888888889,0.13923267326732675,0.3992818671454219,0.40854911631730373,0.18595679012345678,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.3230008984725966,0,0.7388059701492538,1,0.75,1,1,0.09161663331109632
0.25420700185789036,0.41306467338316544,1,0.38888888888888884,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.8701492537313432,1,0.5,0,0,0.10251278630197908
0.21565902939967121,0.028169014084507043,0,0.8055555555555555,0.07295081967213114,0.07295081967213114,0.07295081967213114,0.1540383014154871,0.07295081967213114,0.07295081967213114,0,0.07295081967213114,0.07295081967213114,1,0.06417910447761191,1,0.0,0,0,0.6971314209472981
0.29620240557440924,0.41306467338316544,1,0.3333333333333333,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.8597014925373135,1,0.5,0,1,0.6072937513898153
0.25420700185789036,0.41306467338316544,1,0.041666666666666664,0.4038531443111596,0.3992818671454219,0.1768355739400207,0.18595679012345678,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.3230008984725966,0,0.1810945273631841,1,0.0,1,1,0.3920391372025795
0.3381978092909281,0.41306467338316544,1,0.16666666666666666,0.4038531443111596,0.3992818671454219,0.1768355739400207,0.1544,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.254228855721393,0,0.0,0,0,0.823437847453858
0.2508493790263051,0.41306467338316544,1,0.25,0.4038531443111596,0.3992818671454219,0.1768355739400207,0.1540383014154871,0.20967741935483872,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.3835820895522387,0,0.25,0,1,0.7905270180120079
0.22708386887264698,0.41306467338316544,1,0.1111111111111111,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.21286610878661089,0,0.2878716375648891,0.288183092013078,0,0.8194029850746268,1,0.25,1,0,0.867911941294196
0.29620240557440924,0.41306467338316544,1,0.15277777777777776,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.1540383014154871,0.3815950920245399,0.3784114052953157,0,0.32295373665480426,0.288183092013078,1,0.6621890547263681,1,0.0,1,0,0.6926840115632644
0.2671474510941828,0.41306467338316544,1,0.1388888888888889,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.288183092013078,0,0.7656716417910447,0,0.0,0,0,0.6490993995997332
0.23977998355905666,0.09991386735572783,0,1.0,0.4038531443111596,0.1415929203539823,0.40854911631730373,0.4380434782608696,0.20967741935483872,0.3784114052953157,0,0.2878716375648891,0.288183092013078,0,0.854726368159204,1,0.5,0,1,0.5761618857015787
0.29620240557440924,0.41306467338316544,1,0.041666666666666664,0.4038531443111596,0.3992818671454219,0.40854911631730373,0.4380434782608696,0.3815950920245399,0.3784114052953157,0,0.2878716375648891,0.3230008984725966,0,0.6069651741293532,0,0.0,0,0,0.48476762285968417
0.21221159814137147,0.09991386735572783,0,0.9166666666666666,0.13923267326732675,0.1415929203539823,0.1768355739400207,0.1540383014154871,0.20967741935483872,0.3784114052953157,0,0.32295373665480426,0.3230008984725966,1,0.4537313432835821,1,0.75,1,0,0.5901712252612852
